Identifier,LeadID,Industry,Bank_Name,description,transaction_type,amount,B2C_KW_Category,Yodlee_Category
X1417,4412,Wholesale Trade,Bank of America,PIEDMONT DES:Speedpay - ID:xxxxxxxxx4001 INDN:xxxxxxxxx4001 CO ID:9102,debit,90.14,,Online Services
X1418,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx7002 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1419,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/29 #xxxxx3079 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,773.91,DEPOSITS,Deposits
X1420,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/29 #xxxxx7827 DEPOSIT STARMOUNT AT ATM CHARLOTTE NC,credit,1427.03,DEPOSITS,Deposits
X1421,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC12/28aAL ID:Rxxxxxxxxxx5185 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1422,4412,Wholesale Trade,Bank of America,CHECKCARD 1228 TWC*TIME WARNER CABLE xxx-xxx-4638 NC xxxxxxxxxxxxxxxxxxx3685,debit,96.33,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X1423,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx6007 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1424,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/28 #xxxxx2526 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,443.12,DEPOSITS,Deposits
X1425,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1426,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1427,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx5197 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1428,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/27 #xxxxx3513 DEPOSIT NORTHGATE DURHAM NC,credit,700.86,DEPOSITS,Deposits
X1429,4412,Wholesale Trade,Bank of America,Nissan DES:Auto Loan ID:xxxxxxxxx0039 INDN:BANDHY DAVID R CO ID:9782,debit,647.49,LOANS,Loans
X1430,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1431,4412,Wholesale Trade,Bank of America,External transfer fee - 3 Day - 12/22/2017 Confirmation: xxxxx3704,debit,3,SERVICE CHARGES/FEES,Service Charges/Fees
X1432,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx4381 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1433,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/26 #xxxxx5265 DEPOSIT PARKWAY PLAZA WINSTON SALEM NC,credit,1020.9,DEPOSITS,Deposits
X1434,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/26 #xxxxx1338 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,2957.12,DEPOSITS,Deposits
X1435,4412,Wholesale Trade,Bank of America,ATT DES:Payment ID:xxxxx8003EPAYW INDN:ABC Global Import CO ID:9864,debit,268.68,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X1436,4412,Wholesale Trade,Bank of America,Check xxxxxxx3445,debit,348,CHECKS,Checks
X1437,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1438,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx3545 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1439,4412,Wholesale Trade,Bank of America,TRANSFER ABC GLOBAL IMPORT AN:DLC DISTRIBUTING INC Confirmation# xxxxxx7076,debit,761.16,TRANSFERS,Transfers
X1440,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC12/21aAL ID:Rxxxxxxxxxx9447 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1441,4412,Wholesale Trade,Bank of America,USPS PO xx3840 12/22 #xxxxx9014 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,710.8,POSTAGE AND SHIPPING,Postage and Shipping
X1442,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx2559 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1443,4412,Wholesale Trade,Bank of America,CHECKCARD 1220 TWC*TIME WARNER CABLE xxx-xxx-4638 NC xxxxxxxxxxxxxxxxxxx7403,debit,95.62,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X1444,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1445,4412,Wholesale Trade,Bank of America,Check xxxxxxx3444,debit,307.97,CHECKS,Checks
X1446,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx1754 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1447,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1448,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/20 #xxxxx3679 DEPOSIT MONROE MALL MONROE NC,credit,1389.74,DEPOSITS,Deposits
X1449,4412,Wholesale Trade,Bank of America,Check xxxxxxx3443,debit,270.65,CHECKS,Checks
X1450,4412,Wholesale Trade,Bank of America,Check xxxxxxx3442,debit,2354.2,CHECKS,Checks
X1451,4412,Wholesale Trade,Bank of America,CHASE CREDIT CRD DES:EPAY ID:xxxxxx2722 INDN:DAVID R BANDHY CO ID:5760,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X1452,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx0954 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1453,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1454,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/19 #xxxxx2897 DEPOSIT ALBEMARLE ROAD CHARLOTTE NC,credit,1075.35,DEPOSITS,Deposits
X1455,4412,Wholesale Trade,Bank of America,Check xxxxxxx3441,debit,50,CHECKS,Checks
X1456,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 0797 Banking Ctr ALBEMARLE ROAD #00,debit,618,TRANSFERS,Office Supplies
X1457,4412,Wholesale Trade,Bank of America,BANK OF AMERICA BUSINESS CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X1458,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx0142 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1459,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1460,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/18 #xxxxx7568 DEPOSIT BEREA GREENVILLE SC,credit,3766.2,DEPOSITS,Deposits
X1461,4412,Wholesale Trade,Bank of America,Check xxxxxxx3440,debit,576,CHECKS,Checks
X1462,4412,Wholesale Trade,Bank of America,Check xxxxxxx3439,debit,450,CHECKS,Checks
X1463,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC12/14aAL ID:Rxxxxxxxxxx0414 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1464,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx9367 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1465,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1466,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/15 #xxxxx7196 DEPOSIT NORTHGATE DURHAM NC,credit,1076.01,DEPOSITS,Deposits
X1467,4412,Wholesale Trade,Bank of America,GA TLR transfer Banking Ctr SMYRNA BANKING CENTER #01,credit,5328,TRANSFERS,Transfers
X1468,4412,Wholesale Trade,Bank of America,Check xxxxxxx3432,debit,2981.25,CHECKS,Checks
X1469,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 5198 Banking Ctr NORTHGATE #00,debit,478.56,TRANSFERS,Transfers
X1470,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1471,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx8483 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1472,4412,Wholesale Trade,Bank of America,STATE FARM RO 27 DES:SFPP ID:07 S xxxxxx7407 INDN:DAVID BANDHY CO ID:9000,debit,119.13,INSURANCE,Insurance
X1473,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/14 #xxxxx4979 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1862.77,DEPOSITS,Deposits
X1474,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/13 #xxxxx4793 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,200.14,DEPOSITS,Deposits
X1475,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/14 #xxxxx5078 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,357.59,DEPOSITS,Deposits
X1476,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1477,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx7690 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1478,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/13 #xxxxx4603 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1496.88,DEPOSITS,Deposits
X1479,4412,Wholesale Trade,Bank of America,Check xxxxxxx3438,debit,1675.8,CHECKS,Checks
X1480,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1481,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx6897 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1482,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/12 #xxxxx5291 DEPOSIT NORTHGATE DURHAM NC,credit,913.67,DEPOSITS,Deposits
X1483,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/12 #xxxxx5292 WITHDRWL NORTHGATE DURHAM NC,debit,400,ATM/CASH WITHDRAWALS,ATM/Cash Withdrawals
X1484,4412,Wholesale Trade,Bank of America,Check xxxxxxx3437,debit,1246.31,CHECKS,Checks
X1485,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx6100 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1486,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1487,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/08 #xxxxx2698 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,98.8,DEPOSITS,Deposits
X1488,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/11 #xxxxx3992 DEPOSIT WATERSIDE CROSSI DENVER NC,credit,2315.95,UTILITIES,Deposits
X1489,4412,Wholesale Trade,Bank of America,Check xxxxxxx3436,debit,504,CHECKS,Checks
X1490,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/11 #xxxxx1797 DEPOSIT MONROE MALL MONROE NC,credit,40,DEPOSITS,Deposits
X1491,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1492,4412,Wholesale Trade,Bank of America,OFFICE DEPOT DES:ONLINE PMT ID:xxxxxxxxxxx3599 INDN:ABC GLOBAL CO ID:CITI,debit,40,OFFICE SUPPLIES,Office Supplies
X1493,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx5318 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1494,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/07 #xxxxx2162 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1110.23,DEPOSITS,Deposits
X1495,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC12/7aAL ID:Rxxxxxxxxxx0506 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1496,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/08 #xxxxx2181 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,70,DEPOSITS,Deposits
X1497,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1498,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx4444 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1499,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/07 #xxxxx4300 DEPOSIT POPLIN PLACE REM MONROE NC,credit,551.94,DEPOSITS,Deposits
X1500,4412,Wholesale Trade,Bank of America,BANK OF AMERICA BUSINESS CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X1501,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1502,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx3663 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1503,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/06 #xxxxx1514 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,881.12,DEPOSITS,Deposits
X1504,4412,Wholesale Trade,Bank of America,Check xxxxxxx3435,debit,315.1,CHECKS,Checks
X1505,4412,Wholesale Trade,Bank of America,Check xxxxxxx3434,debit,173.51,CHECKS,Checks
X1506,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1507,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx2875 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1508,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/05 #xxxxx6334 DEPOSIT PARKWAY PLAZA WINSTON SALEM NC,credit,1130.61,DEPOSITS,Deposits
X1509,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 5198 Banking Ctr MONROE MALL #00,debit,5407.9,TRANSFERS,Transfers
X1510,4412,Wholesale Trade,Bank of America,Check xxxxxxx3433,debit,552,CHECKS,Checks
X1511,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx2093 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1512,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1513,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/03 #xxxxx4915 DEPOSIT THE CROSSING MATTHEWS NC,credit,1511.6,DEPOSITS,Deposits
X1514,4412,Wholesale Trade,Bank of America,USPS PO xx3840 12/04 #xxxxx3930 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,613.77,POSTAGE AND SHIPPING,Postage and Shipping
X1515,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/04 #xxxxx3859 DEPOSIT BEREA GREENVILLE SC,credit,1150.38,DEPOSITS,Deposits
X1516,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1517,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx1337 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1518,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 12/01 #xxxxx8543 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,892.22,DEPOSITS,Deposits
X1519,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC11/30aAL ID:Rxxxxxxxxxx5419 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1520,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/30 #xxxxx7973 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,199.14,DEPOSITS,Deposits
X1521,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx0457 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1522,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/29 #xxxxx7425 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,940.2,DEPOSITS,Deposits
X1523,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1524,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1525,4412,Wholesale Trade,Bank of America,U. P. S. DES:UPS BILL ID:xxxxxxxxxx4471F INDN:X CO ID:2193,debit,11.87,POSTAGE AND SHIPPING,Other Expenses
X1526,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx9674 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1527,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/28 #xxxxx7106 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1053.22,DEPOSITS,Deposits
X1528,4412,Wholesale Trade,Bank of America,Check xxxxxxx3431,debit,1337.3,CHECKS,Checks
X1529,4412,Wholesale Trade,Bank of America,USPS PO xx3840 11/29 #xxxxx4101 PURCHASE USPS PO xxxx4006 INDIAN TRAIL NC,debit,849.74,POSTAGE AND SHIPPING,Postage and Shipping
X1530,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1531,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx8894 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1532,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/28 #xxxxx8728 DEPOSIT PARKWAY PLAZA WINSTON SALEM NC,credit,1020.6,DEPOSITS,Deposits
X1533,4412,Wholesale Trade,Bank of America,Nissan DES:Auto Loan ID:xxxxxxxxx0039 INDN:BANDHY DAVID R CO ID:9782,debit,647.49,LOANS,Loans
X1534,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1535,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx8092 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1536,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/27 #xxxxx6610 DEPOSIT ROCK HILL MALL ROCK HILL SC,credit,1282.18,DEPOSITS,Deposits
X1537,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC11/23aAL ID:Rxxxxxxxxxx7153 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1538,4412,Wholesale Trade,Bank of America,Check xxxxxxx3430,debit,224,CHECKS,Checks
X1539,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1540,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx7314 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1541,4412,Wholesale Trade,Bank of America,Check xxxxxxx3429,debit,307.97,CHECKS,Checks
X1542,4412,Wholesale Trade,Bank of America,ATT DES:Payment ID:xxxxx4003EPAYS INDN:ABC Global Import CO ID:9864,debit,268.68,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X1543,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1544,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx6451 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1545,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/22 #xxxxx7211 DEPOSIT MONROE MALL MONROE NC,credit,3961.73,DEPOSITS,Deposits
X1546,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 0797 Banking Ctr MONROE MALL #00,debit,1646,TRANSFERS,Transfers
X1547,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/22 #xxxxx4752 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,1552.13,DEPOSITS,Deposits
X1548,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1549,4412,Wholesale Trade,Bank of America,Wire Transfer Fee,debit,15,SERVICE CHARGES/FEES,Service Charges/Fees
X1550,4412,Wholesale Trade,Bank of America,Itria Ventures DES:ABC ACH ID:Trans#xx5543 INDN:ABC GLOBAL IMPORT AND CO ID:G465,debit,95.24,LOANS,Transfers
X1551,4412,Wholesale Trade,Bank of America,CHECKCARD 1120 TWC*TIME WARNER CABLE xxx-xxx-4638 NC xxxxxxxxxxxxxxxxxxx8017,debit,96.31,CABLE/SATELLITE SERVICES,Cable/Satellite Services
X1552,4412,Wholesale Trade,Bank of America,Check xxxxxxx3428,debit,532,CHECKS,Checks
X1553,4412,Wholesale Trade,Bank of America,NC TLR transfer to CHK 5198 Banking Ctr MINT HILL #00,debit,5309.02,TRANSFERS,Transfers
X1554,4412,Wholesale Trade,Bank of America,BANK OF AMERICA CREDIT CARD Bill Payment,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X1555,4412,Wholesale Trade,Bank of America,SC TLR transfer to CHK 4178 Banking Ctr BEREA #00,debit,4722.04,TRANSFERS,Transfers
X1556,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1557,4412,Wholesale Trade,Bank of America,CHASE CREDIT CRD DES:EPAY ID:xxxxxx0791 INDN:DAVID R BANDHY CO ID:5760,debit,500,CREDIT CARD PAYMENTS,Credit Card Payments
X1558,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/20 #xxxxx1343 DEPOSIT BEREA GREENVILLE SC,credit,1232.8,DEPOSITS,Deposits
X1559,4412,Wholesale Trade,Bank of America,WIRE TYPE:WIRE IN DATE: xx1120 TIME:0958 ET TRN:xxxxxxxxxxxx5483 SEQ:xxxxxxxxxx6400/,credit,7590,TRANSFERS,Other Income
X1560,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/19 #xxxxx3556 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,704.34,DEPOSITS,Deposits
X1561,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/20 #xxxxx2939 DEPOSIT PLANTATION MARKE MATTHEWS NC,credit,1203.4,DEPOSITS,Deposits
X1562,4412,Wholesale Trade,Bank of America,Swift Financial DES:AC11/16aAL ID:Rxxxxxxxxxx9874 INDN:ABC Global Import and CO ID:B204,debit,908.81,LOANS,Automotive Expenses
X1563,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1564,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/17 #xxxxx2607 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,902.67,DEPOSITS,Deposits
X1565,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/17 #xxxxx2487 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,888.81,DEPOSITS,Deposits
X1566,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1567,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/16 #xxxxx7611 DEPOSIT THE CROSSING MATTHEWS NC,credit,1040.25,DEPOSITS,Deposits
X1568,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/16 #xxxxx2104 DEPOSIT INDIAN TRAIL REM INDIAN TRAIL NC,credit,166.55,DEPOSITS,Deposits
X1569,4412,Wholesale Trade,Bank of America,STATE FARM RO 27 DES:SFPP ID:07 S xxxxxx7407 INDN:DAVID BANDHY CO ID:9000,debit,119.13,INSURANCE,Insurance
X1570,4412,Wholesale Trade,Bank of America,BKOFAMERICA ATM 11/15 #xxxxx5396 DEPOSIT NORTHGATE DURHAM NC,credit,1980.45,DEPOSITS,Deposits
X1571,4412,Wholesale Trade,Bank of America,Direct Capital DES:EDI PYMNTS ID:DCCLOAN-xxx2214 INDN:ABC Global Import and CO ID:1020,debit,195.05,LOANS,Loans
X1572,4412,Wholesale Trade,Bank of America,Check xxxxxxx3426,debit,444,CHECKS,Checks
